unique_id	state	dot_district	county	town
644	Vermont	2	Windham	Marlboro
645	Vermont	2	Windham	Marlboro
646	Vermont	2	Windham	Marlboro
647	Vermont	2	Windham	Marlboro
648	Vermont	2	Windham	Marlboro
649	Vermont	2	Windham	Marlboro
650	Vermont	2	Windham	Marlboro
651	Vermont	2	Windham	Marlboro
652	Vermont	2	Windham	Marlboro
653	Vermont	2	Windham	Halifax
653	Vermont	2	Windham	Guilford
654	Vermont	2	Windham	Guilford
655	Vermont	2	Windham	Guilford
656	Vermont	2	Windham	Guilford
657	Vermont	2	Windham	Halifax
658	Vermont	2	Windham	Halifax
659	Vermont	2	Windham	Halifax
660	Vermont	2	Windham	Halifax
661	Vermont	2	Windham	Halifax
662	Vermont	2	Windham	Halifax
663	Vermont	2	Windham	Halifax
664	Vermont	2	Windham	Halifax
665	Vermont	2	Windham	Halifax
666	Vermont	2	Windham	Halifax
667	Vermont	2	Windham	Marlboro
667	Vermont	2	Windham	Halifax
668	Vermont	2	Windham	Marlboro
669	Vermont	2	Windham	Marlboro
670	Vermont	2	Windham	Marlboro
671	Vermont	2	Windham	Marlboro
672	Vermont	2	Windham	Marlboro
673	Vermont	2	Windham	Marlboro
674	Vermont	2	Windham	Marlboro
675	Vermont	2	Windham	Marlboro
676	Vermont	2	Windham	Halifax
677	Vermont	2	Windham	Halifax
678	Vermont	2	Windham	Halifax
679	Vermont	2	Windham	Halifax
680	Vermont	2	Windham	Halifax
681	Vermont	2	Windham	Marlboro
682	Vermont	2	Windham	Marlboro
682	Vermont	2	Windham	Halifax
683	Vermont	2	Windham	Marlboro
684	Vermont	2	Windham	Halifax
685	Vermont	2	Windham	Halifax
686	Vermont	2	Windham	Halifax
687	Vermont	2	Windham	Halifax
688	Vermont	2	Windham	Halifax
689	Vermont	2	Windham	Halifax
690	Vermont	2	Windham	Halifax
691	Vermont	2	Windham	Halifax
692	Vermont	2	Windham	Halifax
693	Vermont	2	Windham	Halifax
694	Vermont	1	Windham	Wilmington
695	Vermont	1	Windham	Wilmington
696	Vermont	1	Windham	Wilmington
697	Vermont	1	Windham	Wilmington
698	Vermont	1	Windham	Wilmington
699	Vermont	1	Windham	Wilmington
700	Vermont	1	Windham	Wilmington
701	Vermont	1	Windham	Wilmington
702	Vermont	1	Windham	Wilmington
703	Vermont	1	Windham	Wilmington
704	Vermont	1	Windham	Wilmington
705	Vermont	1	Windham	Wilmington
706	Vermont	1	Windham	Wilmington
707	Vermont	1	Windham	Wilmington
708	Vermont	1	Windham	Wilmington
709	Vermont	1	Windham	Wilmington
710	Vermont	1	Windham	Wilmington
711	Vermont	1	Windham	Wilmington
712	Vermont	1	Windham	Wilmington
713	Vermont	1	Windham	Wilmington
714	Vermont	2	Windham	Halifax
715	Vermont	2	Windham	Halifax
716	Vermont	2	Windham	Halifax
717	Vermont	2	Windham	Halifax
718	Vermont	2	Windham	Halifax
719	Vermont	2	Windham	Halifax
720	Vermont	2	Windham	Halifax
721	Vermont	2	Windham	Halifax
722	Vermont	2	Windham	Halifax
723	Vermont	2	Windham	Halifax
724	Vermont	2	Windham	Halifax
725	Vermont	2	Windham	Halifax
726	Vermont	2	Windham	Halifax
727	Vermont	2	Windham	Halifax
728	Vermont	2	Windham	Halifax
729	Vermont	2	Windham	Halifax
730	Vermont	2	Windham	Halifax
731	Vermont	2	Windham	Halifax
732	Vermont	2	Windham	Halifax
733	Vermont	2	Windham	Guilford
734	Vermont	2	Windham	Guilford
735	Vermont	2	Windham	Guilford
736	Vermont	2	Windham	Guilford
737	Vermont	2	Windham	Guilford
738	Vermont	2	Windham	Guilford
739	Vermont	2	Windham	Guilford
740	Vermont	2	Windham	Guilford
741	Vermont	2	Windham	Guilford
742	Vermont	2	Windham	Guilford
743	Vermont	2	Windham	Guilford
744	Vermont	2	Windham	Guilford
745	Vermont	2	Windham	Guilford
746	Vermont	2	Windham	Guilford
747	Vermont	2	Windham	Guilford
748	Vermont	2	Windham	Guilford
749	Vermont	2	Windham	Guilford
750	Vermont	2	Windham	Halifax
750	Vermont	2	Windham	Guilford
751	Vermont	2	Windham	Guilford
752	Vermont	2	Windham	Guilford
753	Vermont	2	Windham	Guilford
754	Vermont	1	Windham	Wilmington
755	Vermont	1	Windham	Wilmington
756	Vermont	1	Windham	Wilmington
757	Vermont	1	Windham	Wilmington
758	Vermont	1	Windham	Wilmington
759	Vermont	1	Bennington	Woodford
760	Vermont	1	Bennington	Woodford
760	Vermont	1	Bennington	Searsburg
761	Vermont	1	Bennington	Woodford
762	Vermont	1	Bennington	Woodford
763	Vermont	2	Windham	Halifax
764	Vermont	2	Windham	Halifax
765	Vermont	2	Windham	Halifax
766	Vermont	2	Windham	Halifax
767	Vermont	2	Windham	Halifax
768	Vermont	2	Windham	Halifax
769	Vermont	2	Windham	Halifax
770	Vermont	2	Windham	Halifax
771	Vermont	2	Windham	Halifax
772	Vermont	2	Windham	Halifax
773	Vermont	2	Windham	Halifax
774	Vermont	2	Windham	Halifax
775	Vermont	2	Windham	Halifax
776	Vermont	2	Windham	Halifax
777	Vermont	2	Windham	Halifax
778	Vermont	2	Windham	Halifax
779	Vermont	1	Bennington	Searsburg
779	Vermont	1	Bennington	Readsboro
780	Vermont	1	Bennington	Readsboro
781	Vermont	1	Windham	Wilmington
782	Vermont	1	Windham	Wilmington
783	Vermont	1	Windham	Wilmington
784	Vermont	1	Windham	Wilmington
785	Vermont	2	Windham	Halifax
786	Vermont	2	Windham	Halifax
787	Vermont	2	Windham	Halifax
788	Vermont	2	Windham	Halifax
789	Vermont	1	Bennington	Readsboro
790	Vermont	1	Windham	Wilmington
790	Vermont	1	Windham	Whitingham
791	Vermont	1	Windham	Whitingham
792	Vermont	1	Windham	Whitingham
793	Vermont	2	Windham	Marlboro
793	Vermont	2	Windham	Halifax
794	Vermont	2	Windham	Halifax
795	Vermont	1	Windham	Whitingham
795	Vermont	1	Windham	Halifax
795	Vermont	2	Windham	Whitingham
795	Vermont	2	Windham	Halifax
796	Vermont	1	Windham	Wilmington
796	Vermont	1	Windham	Whitingham
797	Vermont	1	Windham	Whitingham
798	Vermont	2	Windham	Marlboro
799	Vermont	2	Windham	Marlboro
799	Vermont	2	Windham	Halifax
800	Vermont	2	Windham	Marlboro
800	Vermont	2	Windham	Halifax
801	Vermont	1	Windham	Wilmington
802	Vermont	1	Windham	Wilmington
802	Vermont	1	Windham	Marlboro
802	Vermont	2	Windham	Wilmington
802	Vermont	2	Windham	Marlboro
803	Vermont	1	Windham	Wilmington
804	Vermont	1	Windham	Wilmington
804	Vermont	1	Windham	Whitingham
805	Vermont	1	Windham	Wilmington
806	Vermont	1	Windham	Wilmington
807	Vermont	1	Windham	Wilmington
808	Vermont	1	Windham	Wilmington
809	Vermont	1	Bennington	Readsboro
810	Vermont	1	Bennington	Readsboro
811	Vermont	1	Windham	Wilmington
811	Vermont	1	Windham	Readsboro
811	Vermont	1	Bennington	Wilmington
811	Vermont	1	Bennington	Readsboro
812	Vermont	1	Bennington	Readsboro
813	Vermont	1	Windham	Wilmington
813	Vermont	1	Windham	Readsboro
813	Vermont	1	Bennington	Wilmington
813	Vermont	1	Bennington	Readsboro
814	Vermont	1	Windham	Wilmington
815	Vermont	1	Windham	Wilmington
816	Vermont	2	Windham	Halifax
817	Vermont	2	Windham	Halifax
818	Vermont	2	Windham	Marlboro
818	Vermont	2	Windham	Halifax
819	Vermont	2	Windham	Halifax
820	Vermont	2	Windham	Halifax
821	Vermont	2	Windham	Halifax
822	Vermont	2	Windham	Halifax
823	Vermont	2	Windham	Marlboro
823	Vermont	2	Windham	Halifax
824	Vermont	2	Windham	Halifax
825	Vermont	1	Windham	Whitingham
826	Vermont	1	Windham	Whitingham
827	Vermont	1	Windham	Wilmington
827	Vermont	1	Windham	Whitingham
828	Vermont	1	Windham	Wilmington
829	Vermont	1	Windham	Wilmington
830	Vermont	1	Windham	Whitingham
831	Vermont	1	Windham	Whitingham
832	Vermont	1	Windham	Whitingham
833	Vermont	1	Windham	Wilmington
834	Vermont	1	Windham	Wilmington
834	Vermont	1	Windham	Whitingham
835	Vermont	1	Windham	Wilmington
836	Vermont	1	Windham	Wilmington
836	Vermont	1	Windham	Whitingham
837	Vermont	1	Bennington	Woodford
838	Vermont	1	Bennington	Woodford
839	Vermont	1	Bennington	Woodford
840	Vermont	1	Windham	Whitingham
841	Vermont	1	Windham	Whitingham
842	Vermont	1	Windham	Whitingham
843	Vermont	1	Windham	Wilmington
844	Vermont	1	Windham	Wilmington
845	Vermont	1	Windham	Wilmington
845	Vermont	1	Windham	Whitingham
846	Vermont	2	Windham	Halifax
847	Vermont	1	Windham	Whitingham
847	Vermont	1	Windham	Halifax
847	Vermont	2	Windham	Whitingham
847	Vermont	2	Windham	Halifax
848	Vermont	1	Windham	Whitingham
849	Vermont	2	Windham	Halifax
850	Vermont	2	Windham	Halifax
851	Vermont	2	Windham	Halifax
852	Vermont	1	Windham	Whitingham
853	Vermont	1	Windham	Whitingham
854	Vermont	1	Windham	Whitingham
855	Vermont	1	Bennington	Woodford
855	Vermont	1	Bennington	Readsboro
856	Vermont	1	Bennington	Woodford
857	Vermont	1	Windham	Wilmington
858	Vermont	1	Windham	Wilmington
859	Vermont	1	Windham	Whitingham
860	Vermont	1	Windham	Whitingham
861	Vermont	1	Windham	Whitingham
862	Vermont	1	Windham	Whitingham
863	Vermont	1	Windham	Whitingham
864	Vermont	1	Bennington	Woodford
865	Vermont	1	Bennington	Woodford
866	Vermont	1	Windham	Whitingham
867	Vermont	1	Windham	Whitingham
868	Vermont	1	Windham	Wilmington
868	Vermont	1	Windham	Whitingham
869	Vermont	1	Windham	Wilmington
870	Vermont	1	Windham	Wilmington
871	Vermont	1	Windham	Wilmington
871	Vermont	1	Windham	Whitingham
872	Vermont	1	Windham	Wilmington
872	Vermont	1	Windham	Whitingham
873	Vermont	1	Windham	Wilmington
874	Vermont	1	Windham	Wilmington
875	Vermont	1	Windham	Whitingham
876	Vermont	2	Windham	Halifax
877	Vermont	2	Windham	Halifax
878	Vermont	2	Windham	Halifax
879	Vermont	2	Windham	Halifax
880	Vermont	2	Windham	Halifax
881	Vermont	2	Windham	Halifax
882	Vermont	2	Windham	Halifax
883	Vermont	2	Windham	Halifax
884	Vermont	2	Windham	Halifax
885	Vermont	2	Windham	Halifax
886	Vermont	2	Windham	Halifax
887	Vermont	1	Windham	Whitingham
888	Vermont	1	Windham	Whitingham
889	Vermont	1	Windham	Whitingham
890	Vermont	1	Windham	Whitingham
891	Vermont	1	Windham	Whitingham
892	Vermont	1	Windham	Whitingham
893	Vermont	1	Windham	Whitingham
894	Vermont	1	Windham	Whitingham
895	Vermont	1	Windham	Whitingham
896	Vermont	1	Bennington	Woodford
897	Vermont	2	Windham	Halifax
898	Vermont	2	Windham	Halifax
899	Vermont	1	Windham	Whitingham
900	Vermont	1	Windham	Whitingham
901	Vermont	1	Windham	Whitingham
902	Vermont	1	Windham	Whitingham
903	Vermont	1	Windham	Whitingham
904	Vermont	1	Windham	Whitingham
905	Vermont	1	Windham	Whitingham
906	Vermont	1	Windham	Readsboro
906	Vermont	1	Windham	Whitingham
906	Vermont	1	Bennington	Readsboro
906	Vermont	1	Bennington	Whitingham
907	Vermont	1	Windham	Whitingham
908	Vermont	1	Bennington	Woodford
909	Vermont	1	Bennington	Woodford
910	Vermont	1	Bennington	Woodford
911	Vermont	1	Bennington	Woodford
912	Vermont	2	Windham	Halifax
913	Vermont	2	Windham	Halifax
914	Vermont	2	Windham	Halifax
915	Vermont	2	Windham	Halifax
916	Vermont	2	Windham	Halifax
917	Vermont	2	Windham	Halifax
918	Vermont	2	Windham	Halifax
919	Vermont	2	Windham	Halifax
920	Vermont	2	Windham	Halifax
921	Vermont	2	Windham	Halifax
922	Vermont	2	Windham	Halifax
923	Vermont	2	Windham	Halifax
924	Vermont	2	Windham	Halifax
925	Vermont	2	Windham	Halifax
926	Vermont	2	Windham	Halifax
927	Vermont	2	Windham	Halifax
928	Vermont	2	Windham	Halifax
929	Vermont	2	Windham	Halifax
930	Vermont	2	Windham	Halifax
931	Vermont	2	Windham	Halifax
932	Vermont	1	Bennington	Readsboro
933	Vermont	1	Bennington	Readsboro
934	Vermont	1	Bennington	Woodford
935	Vermont	1	Bennington	Woodford
936	Vermont	1	Bennington	Woodford
937	Vermont	2	Windham	Halifax
938	Vermont	2	Windham	Halifax
939	Vermont	2	Windham	Halifax
940	Vermont	1	Bennington	Woodford
940	Vermont	1	Bennington	Stamford
941	Vermont	1	Bennington	Woodford
942	Vermont	1	Bennington	Woodford
943	Vermont	1	Bennington	Woodford
944	Vermont	1	Bennington	Woodford
944	Vermont	1	Bennington	Readsboro
945	Vermont	1	Bennington	Readsboro
946	Vermont	1	Bennington	Readsboro
947	Vermont	2	Windham	Halifax
948	Vermont	2	Windham	Halifax
949	Vermont	2	Windham	Halifax
950	Vermont	2	Windham	Halifax
951	Vermont	2	Windham	Halifax
952	Vermont	2	Windham	Halifax
953	Vermont	2	Windham	Halifax
954	Vermont	2	Windham	Halifax
955	Vermont	2	Windham	Halifax
956	Vermont	2	Windham	Halifax
957	Vermont	2	Windham	Halifax
958	Vermont	2	Windham	Halifax
959	Vermont	2	Windham	Halifax
960	Vermont	2	Windham	Halifax
961	Vermont	2	Windham	Halifax
962	Vermont	2	Windham	Halifax
963	Vermont	2	Windham	Guilford
964	Vermont	2	Windham	Guilford
965	Vermont	2	Windham	Guilford
966	Vermont	2	Windham	Guilford
967	Vermont	2	Windham	Guilford
968	Vermont	2	Windham	Guilford
969	Vermont	2	Windham	Guilford
970	Vermont	2	Windham	Guilford
971	Vermont	2	Windham	Guilford
972	Vermont	2	Windham	Guilford
973	Vermont	2	Windham	Guilford
974	Vermont	2	Windham	Guilford
975	Vermont	2	Windham	Guilford
976	Vermont	2	Windham	Guilford
977	Vermont	2	Windham	Guilford
978	Vermont	1	Windham	Whitingham
979	Vermont	1	Windham	Whitingham
980	Vermont	1	Windham	Whitingham
981	Vermont	1	Windham	Whitingham
982	Vermont	1	Windham	Whitingham
983	Vermont	1	Windham	Whitingham
984	Vermont	1	Windham	Whitingham
985	Vermont	1	Windham	Whitingham
986	Vermont	1	Windham	Whitingham
987	Vermont	1	Windham	Whitingham
988	Vermont	1	Windham	Whitingham
989	Vermont	2	Windham	Halifax
990	Vermont	2	Windham	Halifax
991	Vermont	2	Windham	Halifax
992	Vermont	2	Windham	Halifax
993	Vermont	2	Windham	Halifax
994	Vermont	2	Windham	Halifax
995	Vermont	2	Windham	Halifax
996	Vermont	2	Windham	Halifax
997	Vermont	2	Windham	Halifax
998	Vermont	1	Bennington	Readsboro
999	Vermont	1	Bennington	Readsboro
1000	Vermont	1	Bennington	Readsboro
1001	Vermont	1	Bennington	Readsboro
1002	Vermont	1	Bennington	Readsboro
1003	Vermont	1	Bennington	Readsboro
1004	Vermont	1	Bennington	Readsboro
1005	Vermont	1	Bennington	Readsboro
1006	Vermont	1	Bennington	Readsboro
1007	Vermont	1	Bennington	Readsboro
1008	Vermont	1	Bennington	Readsboro
1009	Vermont	1	Bennington	Readsboro
1010	Vermont	1	Windham	Whitingham
1011	Vermont	1	Windham	Whitingham
1012	Vermont	1	Windham	Whitingham
1013	Vermont	1	Windham	Whitingham
1014	Vermont	1	Windham	Whitingham
1015	Vermont	1	Windham	Whitingham
1016	Vermont	1	Windham	Whitingham
1017	Vermont	1	Windham	Whitingham
1018	Vermont	1	Windham	Whitingham
1019	Vermont	1	Windham	Whitingham
1020	Vermont	1	Windham	Whitingham
1021	Vermont	1	Windham	Whitingham
1022	Vermont	1	Windham	Whitingham
1023	Vermont	1	Windham	Whitingham
1024	Vermont	1	Windham	Whitingham
1025	Vermont	1	Windham	Whitingham
1026	Vermont	1	Bennington	Readsboro
1027	Vermont	1	Bennington	Readsboro
1028	Vermont	1	Bennington	Readsboro
1029	Vermont	1	Bennington	Readsboro
1030	Vermont	1	Bennington	Woodford
1031	Vermont	1	Bennington	Woodford
1031	Vermont	1	Bennington	Readsboro
1032	Vermont	1	Bennington	Readsboro
1033	Vermont	1	Bennington	Readsboro
1034	Vermont	1	Windham	Whitingham
1035	Vermont	1	Bennington	Readsboro
1036	Vermont	1	Bennington	Readsboro
1037	Vermont	1	Bennington	Readsboro
1038	Vermont	1	Bennington	Readsboro
1039	Vermont	1	Bennington	Readsboro
1040	Vermont	1	Bennington	Readsboro
1041	Vermont	1	Bennington	Stamford
1042	Vermont	1	Bennington	Woodford
1042	Vermont	1	Bennington	Stamford
1043	Vermont	1	Bennington	Woodford
1043	Vermont	1	Bennington	Stamford
1044	Vermont	2	Windham	Halifax
1045	Vermont	2	Windham	Halifax
1046	Vermont	2	Windham	Halifax
1047	Vermont	2	Windham	Halifax
1048	Vermont	2	Windham	Halifax
1049	Vermont	2	Windham	Halifax
1050	Vermont	2	Windham	Halifax
1051	Vermont	2	Windham	Halifax
1052	Vermont	2	Windham	Halifax
1053	Vermont	2	Windham	Halifax
1054	Vermont	2	Windham	Halifax
1055	Vermont	2	Windham	Halifax
1056	Vermont	2	Windham	Halifax
1057	Vermont	2	Windham	Halifax
1058	Vermont	2	Windham	Halifax
1059	Vermont	2	Windham	Halifax
1060	Vermont	2	Windham	Halifax
1061	Vermont	1	Windham	Whitingham
1062	Vermont	1	Windham	Whitingham
1063	Vermont	1	Windham	Whitingham
1064	Vermont	1	Windham	Whitingham
1065	Vermont	1	Windham	Whitingham
1066	Vermont	1	Windham	Whitingham
1067	Vermont	1	Windham	Whitingham
1068	Vermont	1	Windham	Whitingham
1069	Vermont	1	Windham	Whitingham
1070	Vermont	1	Windham	Whitingham
1071	Vermont	1	Windham	Whitingham
1072	Vermont	1	Windham	Whitingham
1073	Vermont	1	Windham	Whitingham
1074	Vermont	1	Windham	Whitingham
1075	Vermont	1	Windham	Whitingham
1076	Vermont	1	Windham	Whitingham
1077	Vermont	1	Bennington	Readsboro
1077	Vermont	1	Bennington	Stamford
1078	Vermont	1	Bennington	Readsboro
1079	Vermont	1	Bennington	Readsboro
1080	Vermont	1	Bennington	Readsboro
1081	Vermont	1	Bennington	Readsboro
1082	Vermont	1	Bennington	Readsboro
1083	Vermont	2	Windham	Guilford
1084	Vermont	2	Windham	Guilford
1085	Vermont	2	Windham	Guilford
1086	Vermont	2	Windham	Guilford
1087	Vermont	2	Windham	Guilford
1088	Vermont	2	Windham	Guilford
1089	Vermont	2	Windham	Guilford
1090	Vermont	2	Windham	Guilford
1091	Vermont	2	Windham	Guilford
1092	Vermont	2	Windham	Guilford
1093	Vermont	2	Windham	Guilford
1094	Vermont	2	Windham	Halifax
1094	Vermont	2	Windham	Guilford
1095	Vermont	2	Windham	Guilford
1096	Vermont	1	Windham	Whitingham
1097	Vermont	1	Windham	Whitingham
1098	Vermont	1	Windham	Whitingham
1099	Vermont	2	Windham	Halifax
1100	Vermont	2	Windham	Halifax
1101	Vermont	2	Windham	Halifax
1102	Vermont	2	Windham	Halifax
1103	Vermont	2	Windham	Halifax
1104	Vermont	2	Windham	Halifax
1105	Vermont	2	Windham	Halifax
1106	Vermont	2	Windham	Halifax
1107	Vermont	2	Windham	Halifax
1108	Vermont	2	Windham	Halifax
1109	Vermont	2	Windham	Halifax
1110	Vermont	1	Windham	Readsboro
1110	Vermont	1	Windham	Whitingham
1110	Vermont	1	Bennington	Readsboro
1110	Vermont	1	Bennington	Whitingham
1111	Vermont	1	Bennington	Readsboro
1112	Vermont	1	Bennington	Readsboro
1113	Vermont	1	Bennington	Readsboro
1114	Vermont	1	Bennington	Readsboro
1115	Vermont	1	Bennington	Readsboro
1116	Vermont	1	Windham	Whitingham
1117	Vermont	1	Windham	Whitingham
1118	Vermont	1	Windham	Whitingham
1119	Vermont	1	Windham	Whitingham
1120	Vermont	1	Bennington	Readsboro
1121	Vermont	1	Bennington	Readsboro
1122	Vermont	1	Bennington	Readsboro
1123	Vermont	1	Bennington	Readsboro
1124	Vermont	1	Bennington	Readsboro
1125	Vermont	1	Bennington	Readsboro
1126	Vermont	1	Bennington	Readsboro
1127	Vermont	1	Windham	Whitingham
1128	Vermont	1	Windham	Whitingham
1128	Vermont	1	Windham	Halifax
1128	Vermont	2	Windham	Whitingham
1128	Vermont	2	Windham	Halifax
1129	Vermont	2	Windham	Halifax
1130	Vermont	2	Windham	Halifax
1131	Vermont	2	Windham	Halifax
1132	Vermont	1	Windham	Whitingham
1133	Vermont	1	Windham	Whitingham
1134	Vermont	1	Windham	Whitingham
1135	Vermont	1	Windham	Whitingham
1136	Vermont	1	Windham	Whitingham
1137	Vermont	1	Windham	Whitingham
1138	Vermont	1	Windham	Whitingham
1139	Vermont	1	Windham	Whitingham
1140	Vermont	2	Windham	Halifax
1141	Vermont	2	Windham	Halifax
1142	Vermont	2	Windham	Halifax
1143	Vermont	2	Windham	Halifax
1144	Vermont	2	Windham	Halifax
1145	Vermont	1	Windham	Whitingham
1146	Vermont	1	Windham	Whitingham
1147	Vermont	1	Windham	Whitingham
1148	Vermont	1	Windham	Whitingham
1149	Vermont	1	Windham	Whitingham
1150	Vermont	1	Windham	Whitingham
1151	Vermont	1	Windham	Whitingham
1152	Vermont	1	Windham	Whitingham
1153	Vermont	1	Windham	Whitingham
1154	Vermont	1	Windham	Whitingham
1155	Vermont	1	Windham	Whitingham
1156	Vermont	1	Windham	Whitingham
1157	Vermont	1	Windham	Whitingham
1158	Vermont	1	Windham	Whitingham
1159	Vermont	1	Windham	Whitingham
1160	Vermont	1	Windham	Whitingham
1161	Vermont	1	Windham	Whitingham
1162	Vermont	1	Windham	Whitingham
1163	Vermont	1	Windham	Whitingham
1164	Vermont	2	Windham	Halifax
1165	Vermont	2	Windham	Halifax
1166	Vermont	2	Windham	Halifax
1167	Vermont	2	Windham	Halifax
1168	Vermont	2	Windham	Halifax
1169	Vermont	2	Windham	Halifax
1170	Vermont	2	Windham	Halifax
1171	Vermont	2	Windham	Halifax
1172	Vermont	2	Windham	Halifax
1173	Vermont	2	Windham	Halifax
1174	Vermont	2	Windham	Halifax
1175	Vermont	2	Windham	Halifax
1176	Vermont	2	Windham	Halifax
1177	Vermont	2	Windham	Halifax
1178	Vermont	2	Windham	Halifax
1179	Vermont	2	Windham	Halifax
1180	Vermont	2	Windham	Halifax
1181	Vermont	2	Windham	Halifax
1182	Vermont	2	Windham	Halifax
1183	Vermont	2	Windham	Halifax
1184	Vermont	2	Windham	Halifax
1185	Vermont	2	Windham	Halifax
1186	Vermont	2	Windham	Halifax
1187	Vermont	2	Windham	Halifax
1188	Vermont	2	Windham	Halifax
1189	Vermont	2	Windham	Halifax
1190	Vermont	2	Windham	Halifax
1190	Vermont	2	Windham	Guilford
1191	Vermont	2	Windham	Halifax
1192	Vermont	2	Windham	Halifax
1193	Vermont	2	Windham	Halifax
1194	Vermont	2	Windham	Halifax
1195	Vermont	2	Windham	Guilford
1196	Vermont	2	Windham	Guilford
1197	Vermont	2	Windham	Guilford
1198	Vermont	1	Windham	Whitingham
1199	Vermont	1	Windham	Whitingham
1200	Vermont	1	Windham	Whitingham
1201	Vermont	1	Windham	Whitingham
1202	Vermont	1	Windham	Whitingham
1203	Vermont	1	Windham	Whitingham
1204	Vermont	1	Windham	Whitingham
1205	Vermont	1	Windham	Whitingham
1206	Vermont	1	Windham	Whitingham
1207	Vermont	1	Windham	Whitingham
1208	Vermont	1	Windham	Whitingham
1209	Vermont	1	Windham	Whitingham
1210	Vermont	1	Bennington	Readsboro
1211	Vermont	1	Bennington	Readsboro
1212	Vermont	2	Windham	Halifax
1213	Vermont	2	Windham	Halifax
1214	Vermont	2	Windham	Halifax
1215	Vermont	2	Windham	Halifax
1216	Vermont	2	Windham	Halifax
1217	Vermont	2	Windham	Halifax
1218	Vermont	2	Windham	Halifax
1219	Vermont	2	Windham	Halifax
1220	Vermont	1	Bennington	Readsboro
1221	Vermont	1	Windham	Readsboro
1221	Vermont	1	Windham	Whitingham
1221	Vermont	1	Bennington	Readsboro
1221	Vermont	1	Bennington	Whitingham
1222	Vermont	1	Windham	Whitingham
1223	Vermont	1	Windham	Whitingham
1224	Vermont	1	Windham	Whitingham
1225	Vermont	1	Bennington	Readsboro
1226	Vermont	1	Bennington	Readsboro
1227	Vermont	1	Bennington	Readsboro
1228	Vermont	1	Bennington	Readsboro
1229	Vermont	1	Bennington	Readsboro
1230	Vermont	1	Bennington	Readsboro
1231	Vermont	1	Bennington	Readsboro
1232	Vermont	2	Windham	Halifax
1233	Vermont	2	Windham	Halifax
1234	Vermont	2	Windham	Halifax
1235	Vermont	2	Windham	Halifax
1236	Vermont	2	Windham	Halifax
1237	Vermont	1	Windham	Whitingham
1238	Vermont	1	Windham	Whitingham
1239	Vermont	1	Windham	Whitingham
1240	Vermont	1	Windham	Whitingham
1241	Vermont	1	Windham	Whitingham
1242	Vermont	1	Windham	Whitingham
1243	Vermont	1	Windham	Whitingham
1244	Vermont	2	Windham	Guilford
1245	Vermont	2	Windham	Guilford
1246	Massachusetts	1	Franklin	Guilford
1246	Massachusetts	1	Franklin	Colrain
1246	Massachusetts	1	Windham	Guilford
1246	Massachusetts	1	Windham	Colrain
1246	Vermont	2	Franklin	Guilford
1246	Vermont	2	Franklin	Colrain
1246	Vermont	2	Windham	Guilford
1246	Vermont	2	Windham	Colrain
1247	Vermont	2	Windham	Guilford
1248	Vermont	2	Windham	Guilford
1249	Vermont	2	Windham	Guilford
1250	Vermont	2	Windham	Guilford
1251	Vermont	2	Windham	Guilford
1252	Vermont	2	Windham	Guilford
1253	Vermont	2	Windham	Guilford
1254	Vermont	2	Windham	Guilford
1255	Vermont	2	Windham	Guilford
1256	Vermont	2	Windham	Halifax
1257	Vermont	2	Windham	Halifax
1258	Vermont	2	Windham	Halifax
1259	Vermont	2	Windham	Halifax
1260	Vermont	2	Windham	Halifax
1261	Vermont	2	Windham	Halifax
1262	Vermont	2	Windham	Halifax
1263	Vermont	1	Bennington	Readsboro
1264	Vermont	1	Bennington	Readsboro
1265	Vermont	1	Bennington	Readsboro
1266	Vermont	1	Bennington	Readsboro
1267	Vermont	1	Bennington	Readsboro
1268	Vermont	1	Bennington	Readsboro
1269	Vermont	2	Windham	Halifax
1270	Vermont	2	Windham	Halifax
1271	Vermont	2	Windham	Halifax
1272	Vermont	2	Windham	Halifax
1273	Vermont	2	Windham	Halifax
1274	Vermont	1	Windham	Whitingham
1274	Vermont	1	Windham	Halifax
1274	Vermont	2	Windham	Whitingham
1274	Vermont	2	Windham	Halifax
1275	Vermont	2	Windham	Halifax
1276	Vermont	2	Windham	Halifax
1276	Vermont	2	Windham	Guilford
1277	Vermont	2	Windham	Halifax
1277	Vermont	2	Windham	Guilford
1278	Vermont	1	Windham	Whitingham
1279	Vermont	1	Windham	Whitingham
1280	Vermont	1	Windham	Whitingham
1281	Vermont	1	Windham	Whitingham
1282	Vermont	1	Windham	Whitingham
1283	Vermont	1	Windham	Whitingham
1284	Vermont	1	Windham	Whitingham
1285	Vermont	1	Windham	Whitingham
1286	Vermont	1	Windham	Whitingham
1287	Vermont	1	Windham	Whitingham
1288	Vermont	2	Windham	Halifax
1289	Vermont	2	Windham	Halifax
1290	Vermont	2	Windham	Halifax
1291	Vermont	2	Windham	Halifax
1292	Vermont	2	Windham	Halifax
1293	Vermont	2	Windham	Halifax
1294	Vermont	2	Windham	Halifax
1295	Vermont	1	Windham	Whitingham
1296	Vermont	1	Windham	Whitingham
1297	Vermont	1	Windham	Whitingham
1298	Vermont	1	Windham	Whitingham
1298	Vermont	1	Windham	Halifax
1298	Vermont	2	Windham	Whitingham
1298	Vermont	2	Windham	Halifax
1299	Vermont	2	Windham	Halifax
1300	Vermont	2	Windham	Halifax
1301	Vermont	2	Windham	Halifax
1302	Vermont	2	Windham	Halifax
